crime_id,crime_type,date,month,year
3043,house_number,2011-01-01,1.0,2011.0
3044,amenity,2011-01-01,1.0,2011.0
3045,house_number,2011-01-01,1.0,2011.0
3046,house_number,2011-01-01,1.0,2011.0
3047,amenity,2011-01-01,1.0,2011.0
3048,tourism,2011-01-01,1.0,2011.0
3049,road,2011-01-01,1.0,2011.0
3050,house_number,2011-01-01,1.0,2011.0
3051,house_number,2011-01-01,1.0,2011.0
3052,house_number,2011-01-01,1.0,2011.0
3053,road,2010-11-30,11.0,2010.0
3054,shop,2010-11-30,11.0,2010.0
3055,tourism,2010-11-30,11.0,2010.0
3056,amenity,2010-11-30,11.0,2010.0
3057,house_number,2010-11-30,11.0,2010.0
3058,house_number,2010-11-30,11.0,2010.0
3059,house_number,2010-11-30,11.0,2010.0
3060,house_number,2010-11-30,11.0,2010.0
3061,house_number,2010-11-30,11.0,2010.0
3062,house_number,2010-11-30,11.0,2010.0
3063,house_number,2010-11-30,11.0,2010.0
3064,house_number,2010-11-30,11.0,2010.0
3065,house_number,2010-11-30,11.0,2010.0
3066,amenity,2010-11-30,11.0,2010.0
3067,house_number,2010-11-30,11.0,2010.0
3068,house_number,2010-11-30,11.0,2010.0
3069,amenity,2010-11-30,11.0,2010.0
3070,house_number,2010-11-30,11.0,2010.0
3071,house_number,2010-11-30,11.0,2010.0
3072,house_number,2010-11-30,11.0,2010.0
3073,house_number,2010-11-30,11.0,2010.0
3074,house_number,2010-11-30,11.0,2010.0
3075,house_number,2010-11-30,11.0,2010.0
3076,house_number,2010-11-30,11.0,2010.0
3077,building,2010-11-30,11.0,2010.0
3078,house_number,2010-11-30,11.0,2010.0
3079,house_number,2010-11-30,11.0,2010.0
3080,shop,2010-11-30,11.0,2010.0
3081,house_number,2010-11-30,11.0,2010.0
3082,neighbourhood,2010-11-30,11.0,2010.0
3083,house_number,2010-11-30,11.0,2010.0
3084,house_number,2010-11-30,11.0,2010.0
3085,house_number,2010-11-30,11.0,2010.0
3086,house_number,2010-11-30,11.0,2010.0
3087,building,2010-11-30,11.0,2010.0
3088,amenity,2010-11-30,11.0,2010.0
3089,house_number,2010-11-30,11.0,2010.0
3090,house_number,2010-11-30,11.0,2010.0
3091,house_number,2010-11-30,11.0,2010.0
3092,house_number,2010-11-30,11.0,2010.0
3093,house_number,2010-11-30,11.0,2010.0
3094,house_number,2010-11-30,11.0,2010.0
3095,tourism,2010-11-30,11.0,2010.0
3096,house_number,2010-11-30,11.0,2010.0
3097,house_number,2010-11-30,11.0,2010.0
3098,house_number,2010-11-30,11.0,2010.0
3099,house_number,2010-11-30,11.0,2010.0
3100,shop,2010-11-30,11.0,2010.0
3101,house_number,2010-11-30,11.0,2010.0
3102,house_number,2010-11-30,11.0,2010.0
3103,house_number,2010-11-30,11.0,2010.0
3104,house_number,2010-11-30,11.0,2010.0
3105,house_number,2010-11-30,11.0,2010.0
3106,house_number,2010-11-30,11.0,2010.0
3107,house_number,2010-11-30,11.0,2010.0
3108,house_number,2010-11-30,11.0,2010.0
3109,house_number,2010-11-30,11.0,2010.0
3110,house_number,2010-11-30,11.0,2010.0
3111,road,2010-11-30,11.0,2010.0
3112,house_number,2010-11-30,11.0,2010.0
3113,house_number,2010-11-30,11.0,2010.0
3114,house_number,2010-11-30,11.0,2010.0
3115,house_number,2010-11-30,11.0,2010.0
3116,amenity,2010-11-30,11.0,2010.0
3117,house_number,2010-11-30,11.0,2010.0
3118,building,2010-11-30,11.0,2010.0
3119,road,2010-11-30,11.0,2010.0
3120,house_number,2010-11-30,11.0,2010.0
3121,house_number,2010-11-30,11.0,2010.0
3122,shop,2010-11-30,11.0,2010.0
3123,road,2010-11-30,11.0,2010.0
3124,house_number,2010-11-30,11.0,2010.0
3125,neighbourhood,2010-11-30,11.0,2010.0
3126,house_number,2010-11-30,11.0,2010.0
3127,house_number,2010-11-30,11.0,2010.0
3128,road,2010-11-30,11.0,2010.0
3129,building,2010-11-30,11.0,2010.0
3130,house_number,2010-11-30,11.0,2010.0
3131,amenity,2010-11-30,11.0,2010.0
3132,shop,2010-11-30,11.0,2010.0
3133,house_number,2010-11-30,11.0,2010.0
3134,building,2010-11-30,11.0,2010.0
3135,house_number,2010-11-30,11.0,2010.0
3136,house_number,2010-11-30,11.0,2010.0
3137,house_number,2010-11-30,11.0,2010.0
3138,amenity,2010-11-30,11.0,2010.0
3139,office,2010-11-30,11.0,2010.0
3140,amenity,2010-11-30,11.0,2010.0
3141,shop,2010-11-30,11.0,2010.0
3142,house_number,2010-11-30,11.0,2010.0
3143,house_number,2010-11-30,11.0,2010.0
3144,amenity,2010-11-30,11.0,2010.0
3145,house_number,2010-11-30,11.0,2010.0
3146,building,2010-11-30,11.0,2010.0
3147,house_number,2010-11-30,11.0,2010.0
3148,house_number,2010-11-30,11.0,2010.0
3149,house_number,2010-11-30,11.0,2010.0
3150,house_number,2010-11-30,11.0,2010.0
3151,house_number,2010-11-30,11.0,2010.0
3152,house_number,2010-11-30,11.0,2010.0
3153,building,2010-11-30,11.0,2010.0
3154,house_number,2010-11-30,11.0,2010.0
3155,house_number,2010-11-30,11.0,2010.0
3156,house_number,2010-11-30,11.0,2010.0
3157,house_number,2010-11-30,11.0,2010.0
3158,amenity,2010-11-30,11.0,2010.0
3159,house_number,2010-11-30,11.0,2010.0
3160,house_number,2010-11-30,11.0,2010.0
3161,house_number,2010-11-30,11.0,2010.0
3162,house_number,2010-11-30,11.0,2010.0
3163,house_number,2010-11-30,11.0,2010.0
3164,house_number,2010-11-30,11.0,2010.0
3165,house_number,2010-11-29,11.0,2010.0
3166,shop,2010-11-29,11.0,2010.0
3167,house_number,2010-11-29,11.0,2010.0
3168,road,2010-11-29,11.0,2010.0
3169,house_number,2010-11-29,11.0,2010.0
3170,shop,2010-11-29,11.0,2010.0
3171,building,2010-11-29,11.0,2010.0
3172,tourism,2010-11-29,11.0,2010.0
3173,house_number,2010-11-29,11.0,2010.0
3174,house_number,2010-11-29,11.0,2010.0
3175,house_number,2010-11-29,11.0,2010.0
3176,house_number,2010-11-29,11.0,2010.0
3177,amenity,2010-11-29,11.0,2010.0
3178,building,2010-11-29,11.0,2010.0
3179,house_number,2010-11-29,11.0,2010.0
3180,amenity,2010-11-29,11.0,2010.0
3181,house_number,2010-11-29,11.0,2010.0
3182,house_number,2010-11-29,11.0,2010.0
3183,shop,2010-11-29,11.0,2010.0
3184,house_number,2010-11-29,11.0,2010.0
3185,leisure,2010-11-29,11.0,2010.0
3186,house_number,2010-11-29,11.0,2010.0
3187,house_number,2010-11-29,11.0,2010.0
3188,shop,2010-11-29,11.0,2010.0
3189,building,2010-11-29,11.0,2010.0
3190,shop,2010-11-29,11.0,2010.0
3191,building,2010-11-29,11.0,2010.0
3192,building,2010-11-29,11.0,2010.0
3193,house_number,2010-11-29,11.0,2010.0
3194,house_number,2010-11-29,11.0,2010.0
3195,house_number,2010-11-29,11.0,2010.0
3196,house_number,2010-11-29,11.0,2010.0
3197,house_number,2010-11-29,11.0,2010.0
3198,leisure,2010-11-29,11.0,2010.0
3199,suburb,2010-11-29,11.0,2010.0
3200,house_number,2010-11-29,11.0,2010.0
3201,house_number,2010-11-29,11.0,2010.0
3202,office,2010-11-29,11.0,2010.0
3203,house_number,2010-11-29,11.0,2010.0
3204,house_number,2010-11-29,11.0,2010.0
3205,road,2010-11-29,11.0,2010.0
3206,amenity,2010-11-29,11.0,2010.0
3207,house_number,2010-11-29,11.0,2010.0
3208,house_number,2010-11-29,11.0,2010.0
3209,shop,2010-11-29,11.0,2010.0
3210,building,2010-11-29,11.0,2010.0
3211,house_number,2010-11-29,11.0,2010.0
3212,house_number,2010-11-29,11.0,2010.0
3213,house_number,2010-11-29,11.0,2010.0
3214,building,2010-11-29,11.0,2010.0
3215,house_number,2010-11-29,11.0,2010.0
3216,house_number,2010-11-29,11.0,2010.0
3217,house_number,2010-11-29,11.0,2010.0
3218,house_number,2010-11-29,11.0,2010.0
3219,highway,2010-11-29,11.0,2010.0
3220,house_number,2010-11-29,11.0,2010.0
3221,house_number,2010-11-29,11.0,2010.0
3222,house_number,2010-11-29,11.0,2010.0
3223,house_number,2010-11-29,11.0,2010.0
3224,house_number,2010-11-29,11.0,2010.0
3225,house_number,2010-11-29,11.0,2010.0
3226,house_number,2010-11-29,11.0,2010.0
3227,house_number,2010-11-29,11.0,2010.0
3228,house_number,2010-11-29,11.0,2010.0
3229,amenity,2010-11-29,11.0,2010.0
3230,house_number,2010-11-29,11.0,2010.0
3231,quarter,2010-11-29,11.0,2010.0
3232,house_number,2010-11-29,11.0,2010.0
3233,house_number,2010-11-29,11.0,2010.0
3234,house_number,2010-11-29,11.0,2010.0
3235,house_number,2010-11-29,11.0,2010.0
3236,house_number,2010-11-29,11.0,2010.0
3237,road,2010-11-29,11.0,2010.0
3238,building,2010-11-29,11.0,2010.0
3239,house_number,2010-11-29,11.0,2010.0
3240,house_number,2010-11-29,11.0,2010.0
3241,house_number,2010-11-29,11.0,2010.0
3242,house_number,2010-11-29,11.0,2010.0
3243,amenity,2010-11-29,11.0,2010.0
3244,amenity,2010-11-29,11.0,2010.0
3245,amenity,2010-11-29,11.0,2010.0
3246,house_number,2010-11-29,11.0,2010.0
3247,house_number,2010-11-29,11.0,2010.0
3248,house_number,2010-11-29,11.0,2010.0
3249,house_number,2010-11-29,11.0,2010.0
3250,house_number,2010-11-29,11.0,2010.0
3251,house_number,2010-11-29,11.0,2010.0
3252,house_number,2010-11-29,11.0,2010.0
3253,house_number,2010-11-29,11.0,2010.0
3254,building,2010-11-29,11.0,2010.0
3255,house_number,2010-11-29,11.0,2010.0
3256,house_number,2010-11-29,11.0,2010.0
3257,house_number,2010-11-29,11.0,2010.0
3258,house_number,2010-11-29,11.0,2010.0
3259,house_number,2010-11-29,11.0,2010.0
3260,house_number,2010-11-29,11.0,2010.0
3261,house_number,2010-11-29,11.0,2010.0
3262,house_number,2010-11-29,11.0,2010.0
3263,house_number,2010-11-29,11.0,2010.0
3264,house_number,2010-11-29,11.0,2010.0
3265,building,2010-11-29,11.0,2010.0
3266,house_number,2010-11-29,11.0,2010.0
3267,house_number,2010-11-29,11.0,2010.0
3268,building,2010-11-29,11.0,2010.0
3269,house_number,2010-11-29,11.0,2010.0
3270,house_number,2010-11-29,11.0,2010.0
3271,neighbourhood,2010-11-29,11.0,2010.0
3272,amenity,2010-11-29,11.0,2010.0
3273,house_number,2010-11-29,11.0,2010.0
3274,shop,2010-11-29,11.0,2010.0
3275,house_number,2010-11-29,11.0,2010.0
3276,building,2010-11-29,11.0,2010.0
3277,house_number,2010-11-29,11.0,2010.0
3278,house_number,2010-11-29,11.0,2010.0
3279,house_number,2010-11-29,11.0,2010.0
3280,house_number,2010-11-29,11.0,2010.0
3281,house_number,2010-11-29,11.0,2010.0
3282,house_number,2010-11-29,11.0,2010.0
3283,shop,2010-11-29,11.0,2010.0
3284,building,2010-11-29,11.0,2010.0
3285,house_number,2010-11-29,11.0,2010.0
3286,house_number,2010-11-29,11.0,2010.0
3287,house_number,2010-11-29,11.0,2010.0
3288,amenity,2010-11-29,11.0,2010.0
3289,house_number,2010-11-29,11.0,2010.0
3290,house_number,2010-11-29,11.0,2010.0
3291,house_number,2010-11-29,11.0,2010.0
3292,house_number,2010-11-29,11.0,2010.0
3293,amenity,2010-11-29,11.0,2010.0
3294,house_number,2010-11-29,11.0,2010.0
3295,house_number,2010-11-29,11.0,2010.0
3296,amenity,2010-11-29,11.0,2010.0
3297,road,2010-11-29,11.0,2010.0
3298,amenity,2010-11-29,11.0,2010.0
3299,house_number,2010-11-29,11.0,2010.0
3300,house_number,2010-11-29,11.0,2010.0
3301,house_number,2010-11-29,11.0,2010.0
3302,house_number,2010-11-29,11.0,2010.0
3303,house_number,2010-11-29,11.0,2010.0
3304,house_number,2010-11-29,11.0,2010.0
3305,house_number,2010-11-28,11.0,2010.0
3306,house_number,2010-11-28,11.0,2010.0
3307,house_number,2010-11-28,11.0,2010.0
3308,house_number,2010-11-28,11.0,2010.0
3309,house_number,2010-11-28,11.0,2010.0
3310,house_number,2010-11-28,11.0,2010.0
3311,house_number,2010-11-28,11.0,2010.0
3312,house_number,2010-11-28,11.0,2010.0
3313,house_number,2010-11-28,11.0,2010.0
3314,house_number,2010-11-28,11.0,2010.0
3315,house_number,2010-11-28,11.0,2010.0
3316,house_number,2010-11-28,11.0,2010.0
3317,house_number,2010-11-28,11.0,2010.0
3318,house_number,2010-11-28,11.0,2010.0
3319,house_number,2010-11-28,11.0,2010.0
3320,road,2010-11-28,11.0,2010.0
3321,house_number,2010-11-28,11.0,2010.0
3322,house_number,2010-11-28,11.0,2010.0
3323,house_number,2010-11-28,11.0,2010.0
3324,amenity,2010-11-28,11.0,2010.0
3325,shop,2010-11-28,11.0,2010.0
3326,house_number,2010-11-28,11.0,2010.0
3327,house_number,2010-11-28,11.0,2010.0
3328,house_number,2010-11-28,11.0,2010.0
3329,house_number,2010-11-28,11.0,2010.0
3330,house_number,2010-11-28,11.0,2010.0
3331,house_number,2010-11-28,11.0,2010.0
3332,house_number,2010-11-28,11.0,2010.0
3333,house_number,2010-11-28,11.0,2010.0
3334,house_number,2010-11-28,11.0,2010.0
3335,house_number,2010-11-28,11.0,2010.0
3336,house_number,2010-11-28,11.0,2010.0
3337,house_number,2010-11-28,11.0,2010.0
3338,house_number,2010-11-28,11.0,2010.0
3339,building,2010-11-28,11.0,2010.0
3340,house_number,2010-11-28,11.0,2010.0
3341,house_number,2010-11-28,11.0,2010.0
3342,house_number,2010-11-28,11.0,2010.0
3343,house_number,2010-11-28,11.0,2010.0
3344,house_number,2010-11-28,11.0,2010.0
3345,shop,2010-11-28,11.0,2010.0
3346,shop,2010-11-28,11.0,2010.0
3347,city,2010-11-28,11.0,2010.0
3348,house_number,2010-11-28,11.0,2010.0
3349,retail,2010-11-28,11.0,2010.0
3350,house_number,2010-11-28,11.0,2010.0
3351,house_number,2010-11-28,11.0,2010.0
3352,house_number,2010-11-28,11.0,2010.0
3353,building,2010-11-28,11.0,2010.0
3354,house_number,2010-11-28,11.0,2010.0
3355,amenity,2010-11-28,11.0,2010.0
3356,house_number,2010-11-28,11.0,2010.0
3357,house_number,2010-11-28,11.0,2010.0
3358,house_number,2010-11-28,11.0,2010.0
3359,house_number,2010-11-28,11.0,2010.0
3360,house_number,2010-11-28,11.0,2010.0
3361,house_number,2010-11-28,11.0,2010.0
3362,house_number,2010-11-28,11.0,2010.0
3363,house_number,2010-11-28,11.0,2010.0
3364,man_made,2010-11-28,11.0,2010.0
3365,shop,2010-11-28,11.0,2010.0
3366,amenity,2010-11-28,11.0,2010.0
3367,office,2010-11-28,11.0,2010.0
3368,shop,2010-11-28,11.0,2010.0
3369,house_number,2010-11-28,11.0,2010.0
3370,house_number,2010-11-28,11.0,2010.0
3371,house_number,2010-11-28,11.0,2010.0
3372,neighbourhood,2010-11-28,11.0,2010.0
3373,house_number,2010-11-28,11.0,2010.0
3374,house_number,2010-11-28,11.0,2010.0
3375,office,2010-11-28,11.0,2010.0
3376,building,2010-11-28,11.0,2010.0
3377,house_number,2010-11-28,11.0,2010.0
3378,house_number,2010-11-28,11.0,2010.0
3379,tourism,2010-11-28,11.0,2010.0
3380,house_number,2010-11-28,11.0,2010.0
3381,house_number,2010-11-28,11.0,2010.0
3382,house_number,2010-11-28,11.0,2010.0
3383,house_number,2010-11-28,11.0,2010.0
3384,building,2010-11-28,11.0,2010.0
3385,house_number,2010-11-28,11.0,2010.0
3386,house_number,2010-11-28,11.0,2010.0
3387,house_number,2010-11-28,11.0,2010.0
3388,house_number,2010-11-28,11.0,2010.0
3389,house_number,2010-11-28,11.0,2010.0
3390,amenity,2010-11-28,11.0,2010.0
3391,amenity,2010-11-28,11.0,2010.0
3392,amenity,2010-11-28,11.0,2010.0
3393,road,2010-11-28,11.0,2010.0
3394,house_number,2010-11-28,11.0,2010.0
3395,house_number,2010-11-28,11.0,2010.0
3396,building,2010-11-28,11.0,2010.0
3397,amenity,2010-11-28,11.0,2010.0
3398,house_number,2010-11-27,11.0,2010.0
3399,house_number,2010-11-27,11.0,2010.0
3400,house_number,2010-11-27,11.0,2010.0
3401,aeroway,2010-11-27,11.0,2010.0
3402,house_number,2010-11-27,11.0,2010.0
3403,house_number,2010-11-27,11.0,2010.0
3404,house_number,2010-11-27,11.0,2010.0
3405,building,2010-11-27,11.0,2010.0
3406,house_number,2010-11-27,11.0,2010.0
3407,house_number,2010-11-27,11.0,2010.0
3408,house_number,2010-11-27,11.0,2010.0
3409,house_number,2010-11-27,11.0,2010.0
3410,house_number,2010-11-27,11.0,2010.0
3411,house_number,2010-11-27,11.0,2010.0
3412,house_number,2010-11-27,11.0,2010.0
3413,house_number,2010-11-27,11.0,2010.0
3414,tourism,2010-11-27,11.0,2010.0
3415,house_number,2010-11-27,11.0,2010.0
3416,house_number,2010-11-27,11.0,2010.0
3417,house_number,2010-11-27,11.0,2010.0
3418,tourism,2010-11-27,11.0,2010.0
3419,house_number,2010-11-27,11.0,2010.0
3420,house_number,2010-11-27,11.0,2010.0
3421,house_number,2010-11-27,11.0,2010.0
3422,house_number,2010-11-27,11.0,2010.0
3423,house_number,2010-11-27,11.0,2010.0
3424,shop,2010-11-27,11.0,2010.0
3425,house_number,2010-11-27,11.0,2010.0
3426,house_number,2010-11-27,11.0,2010.0
3427,house_number,2010-11-27,11.0,2010.0
3428,house_number,2010-11-27,11.0,2010.0
3429,house_number,2010-11-27,11.0,2010.0
3430,house_number,2010-11-27,11.0,2010.0
3431,house_number,2010-11-27,11.0,2010.0
3432,house_number,2010-11-27,11.0,2010.0
3433,amenity,2010-11-27,11.0,2010.0
3434,house_number,2010-11-27,11.0,2010.0
3435,house_number,2010-11-27,11.0,2010.0
3436,house_number,2010-11-27,11.0,2010.0
3437,house_number,2010-11-27,11.0,2010.0
3438,amenity,2010-11-27,11.0,2010.0
3439,house_number,2010-11-27,11.0,2010.0
3440,house_number,2010-11-27,11.0,2010.0
3441,house_number,2010-11-27,11.0,2010.0
3442,house_number,2010-11-27,11.0,2010.0
3443,suburb,2010-11-27,11.0,2010.0
3444,house_number,2010-11-27,11.0,2010.0
3445,shop,2010-11-27,11.0,2010.0
3446,house_number,2010-11-27,11.0,2010.0
3447,shop,2010-11-27,11.0,2010.0
3448,house_number,2010-11-27,11.0,2010.0
3449,house_number,2010-11-27,11.0,2010.0
3450,house_number,2010-11-27,11.0,2010.0
3451,house_number,2010-11-27,11.0,2010.0
3452,house_number,2010-11-27,11.0,2010.0
3453,shop,2010-11-27,11.0,2010.0
3454,retail,2010-11-27,11.0,2010.0
3455,house_number,2010-11-27,11.0,2010.0
3456,house_number,2010-11-27,11.0,2010.0
3457,house_number,2010-11-27,11.0,2010.0
3458,house_number,2010-11-27,11.0,2010.0
3459,house_number,2010-11-27,11.0,2010.0
3460,house_number,2010-11-27,11.0,2010.0
3461,tourism,2010-11-27,11.0,2010.0
3462,leisure,2010-11-27,11.0,2010.0
3463,shop,2010-11-27,11.0,2010.0
3464,house_number,2010-11-27,11.0,2010.0
3465,house_number,2010-11-27,11.0,2010.0
3466,building,2010-11-27,11.0,2010.0
3467,house_number,2010-11-27,11.0,2010.0
3468,retail,2010-11-27,11.0,2010.0
3469,house_number,2010-11-27,11.0,2010.0
3470,house_number,2010-11-27,11.0,2010.0
3471,building,2010-11-27,11.0,2010.0
3472,house_number,2010-11-27,11.0,2010.0
3473,shop,2010-11-27,11.0,2010.0
3474,shop,2010-11-27,11.0,2010.0
3475,amenity,2010-11-27,11.0,2010.0
3476,house_number,2010-11-27,11.0,2010.0
3477,house_number,2010-11-27,11.0,2010.0
3478,house_number,2010-11-27,11.0,2010.0
3479,shop,2010-11-27,11.0,2010.0
3480,house_number,2010-11-27,11.0,2010.0
3481,shop,2010-11-27,11.0,2010.0
3482,amenity,2010-11-27,11.0,2010.0
3483,house_number,2010-11-27,11.0,2010.0
3484,house_number,2010-11-27,11.0,2010.0
3485,house_number,2010-11-27,11.0,2010.0
3486,house_number,2010-11-27,11.0,2010.0
3487,shop,2010-11-27,11.0,2010.0
3488,house_number,2010-11-27,11.0,2010.0
3489,house_number,2010-11-26,11.0,2010.0
3490,house_number,2010-11-26,11.0,2010.0
3491,building,2010-11-26,11.0,2010.0
3492,house_number,2010-11-26,11.0,2010.0
3493,house_number,2010-11-26,11.0,2010.0
3494,amenity,2010-11-26,11.0,2010.0
3495,house_number,2010-11-26,11.0,2010.0
3496,house_number,2010-11-26,11.0,2010.0
3497,leisure,2010-11-26,11.0,2010.0
3498,house_number,2010-11-26,11.0,2010.0
3499,amenity,2010-11-26,11.0,2010.0
3500,shop,2010-11-26,11.0,2010.0
3501,house_number,2010-11-26,11.0,2010.0
3502,city,2010-11-26,11.0,2010.0
3503,neighbourhood,2010-11-26,11.0,2010.0
3504,shop,2010-11-26,11.0,2010.0
3505,retail,2010-11-26,11.0,2010.0
3506,amenity,2010-11-26,11.0,2010.0
3507,shop,2010-11-26,11.0,2010.0
3508,house_number,2010-11-26,11.0,2010.0
3509,shop,2010-11-26,11.0,2010.0
3510,shop,2010-11-26,11.0,2010.0
3511,house_number,2010-11-26,11.0,2010.0
3512,house_number,2010-11-26,11.0,2010.0
3513,office,2010-11-26,11.0,2010.0
3514,road,2010-11-26,11.0,2010.0
3515,house_number,2010-11-26,11.0,2010.0
3516,house_number,2010-11-26,11.0,2010.0
3517,house_number,2010-11-26,11.0,2010.0
3518,house_number,2010-11-26,11.0,2010.0
3519,house_number,2010-11-26,11.0,2010.0
3520,house_number,2010-11-26,11.0,2010.0
3521,house_number,2010-11-26,11.0,2010.0
3522,house_number,2010-11-26,11.0,2010.0
3523,house_number,2010-11-26,11.0,2010.0
3524,house_number,2010-11-26,11.0,2010.0
3525,house_number,2010-11-26,11.0,2010.0
3526,house_number,2010-11-26,11.0,2010.0
3527,house_number,2010-11-26,11.0,2010.0
3528,retail,2010-11-26,11.0,2010.0
3529,office,2010-11-26,11.0,2010.0
3530,shop,2010-11-26,11.0,2010.0
3531,road,2010-11-26,11.0,2010.0
3532,amenity,2010-11-26,11.0,2010.0
3533,house_number,2010-11-26,11.0,2010.0
3534,road,2010-11-26,11.0,2010.0
3535,house_number,2010-11-26,11.0,2010.0
3536,amenity,2010-11-26,11.0,2010.0
3537,house_number,2010-11-26,11.0,2010.0
3538,office,2010-11-26,11.0,2010.0
3539,house_number,2010-11-26,11.0,2010.0
3540,amenity,2010-11-26,11.0,2010.0
3541,shop,2010-11-26,11.0,2010.0
3542,building,2010-11-26,11.0,2010.0
3543,house_number,2010-11-26,11.0,2010.0
3544,house_number,2010-11-26,11.0,2010.0
3545,house_number,2010-11-26,11.0,2010.0
3546,house_number,2010-11-26,11.0,2010.0
3547,house_number,2010-11-26,11.0,2010.0
3548,house_number,2010-11-26,11.0,2010.0
3549,amenity,2010-11-26,11.0,2010.0
3550,house_number,2010-11-26,11.0,2010.0
3551,house_number,2010-11-26,11.0,2010.0
3552,house_number,2010-11-26,11.0,2010.0
3553,house_number,2010-11-26,11.0,2010.0
3554,amenity,2010-11-26,11.0,2010.0
3555,house_number,2010-11-26,11.0,2010.0
3556,house_number,2010-11-26,11.0,2010.0
3557,house_number,2010-11-26,11.0,2010.0
3558,house_number,2010-11-26,11.0,2010.0
3559,house_number,2010-11-26,11.0,2010.0
3560,house_number,2010-11-26,11.0,2010.0
3561,house_number,2010-11-26,11.0,2010.0
3562,house_number,2010-11-26,11.0,2010.0
3563,house_number,2010-11-26,11.0,2010.0
3564,house_number,2010-11-26,11.0,2010.0
3565,house_number,2010-11-26,11.0,2010.0
3566,house_number,2010-11-26,11.0,2010.0
3567,house_number,2010-11-26,11.0,2010.0
3568,shop,2010-11-26,11.0,2010.0
3569,shop,2010-11-26,11.0,2010.0
3570,amenity,2010-11-26,11.0,2010.0
3571,house_number,2010-11-25,11.0,2010.0
3572,house_number,2010-11-25,11.0,2010.0
3573,house_number,2010-11-25,11.0,2010.0
3574,house_number,2010-11-25,11.0,2010.0
3575,house_number,2010-11-25,11.0,2010.0
3576,house_number,2010-11-25,11.0,2010.0
3577,house_number,2010-11-25,11.0,2010.0
3578,house_number,2010-11-25,11.0,2010.0
3579,house_number,2010-11-25,11.0,2010.0
3580,house_number,2010-11-25,11.0,2010.0
3581,house_number,2010-11-25,11.0,2010.0
3582,house_number,2010-11-25,11.0,2010.0
3583,house_number,2010-11-25,11.0,2010.0
3584,house_number,2010-11-25,11.0,2010.0
3585,house_number,2010-11-25,11.0,2010.0
3586,shop,2010-11-25,11.0,2010.0
3587,house_number,2010-11-25,11.0,2010.0
3588,amenity,2010-11-25,11.0,2010.0
3589,house_number,2010-11-25,11.0,2010.0
3590,house_number,2010-11-25,11.0,2010.0
3591,house_number,2010-11-25,11.0,2010.0
3592,house_number,2010-11-25,11.0,2010.0
3593,house_number,2010-11-25,11.0,2010.0
3594,house_number,2010-11-25,11.0,2010.0
3595,house_number,2010-11-25,11.0,2010.0
3596,tourism,2010-11-25,11.0,2010.0
3597,road,2010-11-25,11.0,2010.0
3598,house_number,2010-11-25,11.0,2010.0
3599,house_number,2010-11-25,11.0,2010.0
3600,building,2010-11-25,11.0,2010.0
3601,house_number,2010-11-25,11.0,2010.0
3602,house_number,2010-11-25,11.0,2010.0
3603,house_number,2010-11-25,11.0,2010.0
3604,house_number,2010-11-25,11.0,2010.0
3605,city,2010-11-25,11.0,2010.0
3606,amenity,2010-11-25,11.0,2010.0
3607,amenity,2010-11-25,11.0,2010.0
3608,house_number,2010-11-25,11.0,2010.0
3609,amenity,2010-11-25,11.0,2010.0
3610,house_number,2010-11-25,11.0,2010.0
3611,house_number,2010-11-25,11.0,2010.0
3612,house_number,2010-11-25,11.0,2010.0
3613,house_number,2010-11-25,11.0,2010.0
3614,building,2010-11-25,11.0,2010.0
3615,house_number,2010-11-25,11.0,2010.0
3616,house_number,2010-11-25,11.0,2010.0
3617,house_number,2010-11-25,11.0,2010.0
3618,shop,2010-11-25,11.0,2010.0
3619,building,2010-11-25,11.0,2010.0
3620,house_number,2010-11-25,11.0,2010.0
3621,house_number,2010-11-25,11.0,2010.0
3622,house_number,2010-11-25,11.0,2010.0
3623,house_number,2010-11-25,11.0,2010.0
3624,house_number,2010-11-25,11.0,2010.0
3625,house_number,2010-11-25,11.0,2010.0
3626,amenity,2010-11-25,11.0,2010.0
3627,house_number,2010-11-25,11.0,2010.0
3628,house_number,2010-11-25,11.0,2010.0
3629,house_number,2010-11-25,11.0,2010.0
3630,house_number,2010-11-25,11.0,2010.0
3631,house_number,2010-11-25,11.0,2010.0
3632,city,2010-11-25,11.0,2010.0
3633,house_number,2010-11-25,11.0,2010.0
3634,house_number,2010-11-25,11.0,2010.0
3635,house_number,2010-11-25,11.0,2010.0
3636,house_number,2010-11-25,11.0,2010.0
3637,amenity,2010-11-24,11.0,2010.0
3638,neighbourhood,2010-11-24,11.0,2010.0
3639,building,2010-11-24,11.0,2010.0
3640,house_number,2010-11-24,11.0,2010.0
3641,house_number,2010-11-24,11.0,2010.0
3642,house_number,2010-11-24,11.0,2010.0
3643,house_number,2010-11-24,11.0,2010.0
3644,house_number,2010-11-24,11.0,2010.0
3645,house_number,2010-11-24,11.0,2010.0
3646,road,2010-11-24,11.0,2010.0
3647,house_number,2010-11-24,11.0,2010.0
3648,house_number,2010-11-24,11.0,2010.0
3649,house_number,2010-11-24,11.0,2010.0
3650,building,2010-11-24,11.0,2010.0
3651,house_number,2010-11-24,11.0,2010.0
3652,house_number,2010-11-24,11.0,2010.0
3653,house_number,2010-11-24,11.0,2010.0
3654,road,2010-11-24,11.0,2010.0
3655,neighbourhood,2010-11-24,11.0,2010.0
3656,house_number,2010-11-24,11.0,2010.0
